1,[Err]M1500_ CHECK CLOSE THE DOOR SAFETYLOCK,2022,7,18,11,42,52,2022,7,18,11,43,0,7,1
2,[Err]M1501_TIME_OUT_MACHINE,2022,7,18,11,43,5,2022,7,18,11,43,17,11,1
1,[Err]M1500_ CHECK CLOSE THE DOOR SAFETYLOCK,2022,7,18,11,43,41,2022,7,18,11,43,45,4,1
1,[Err]M1500_ CHECK CLOSE THE DOOR SAFETYLOCK,2022,7,18,11,43,53,2022,7,18,11,43,54,1,1
1,[Err]M1500_ CHECK CLOSE THE DOOR SAFETYLOCK,2022,7,18,11,44,5,2022,7,18,11,44,7,1,1
